job,design,variant,half,arm,seed,seed_set,status,averaging_unit,n_units,n_rows,stratum,metric,aggregation,role,value,note,threshold_setting,cluster_unit_registered,scoring_filter,pair_subset,yardstick_reading
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,16,13063,all,logsf_mae,system_macro,side,0.596078,n_pairs=9802,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,14,13063,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.626857,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,19,413,category_class=An-An,logsf_mae,unit_macro,primary,1.0637,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,16,413,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.403854,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,317,413,category_class=An-An,logsf_mae,pair_pooled,side,0.873799,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,216,413,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.30787,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,9,413,category_class=An-An,logsf_mae,system_macro,side,0.806796,n_pairs=317,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,7,413,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.254384,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,logsf_mae,unit_macro,primary,0.823217,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.689304,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,345,647,category_class=An-Ln,logsf_mae,pair_pooled,side,0.809838,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,280,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.817857,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,logsf_mae,system_macro,side,0.628576,n_pairs=345,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,6,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.664708,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,268,11965,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.299899,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,242,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.936455,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,9121,11965,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.348835,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,6166,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.944778,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,logsf_mae,system_macro,side,0.332697,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.926167,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,logsf_mae,unit_macro,primary,0.860607,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,5,38,category_class=other,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.743333,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,19,38,category_class=other,logsf_mae,pair_pooled,side,0.843801,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,row_pair,17,38,category_class=other,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.764706,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,1,38,category_class=other,logsf_mae,system_macro,side,0.843801,n_pairs=19,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,registered,extractant_system_key,1,38,category_class=other,direction_accuracy_abs_ge_0.3,system_macro,side,0.764706,n_pairs=17; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,extractant_system_key+state_a+state_b,268,11965,all,logsf_mae,unit_macro,side,0.299899,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,extractant_system_key+state_a+state_b,242,11965,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.936455,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,row_pair,9121,11965,all,logsf_mae,pair_pooled,side,0.348835,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,row_pair,6166,11965,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.944778,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,extractant_system_key,5,11965,all,logsf_mae,system_macro,side,0.332697,n_pairs=9121,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,selection,B3i,,deterministic,exploratory,extractant_system_key,5,11965,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.926167,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,163,3500,all,logsf_mae,unit_macro,primary,0.507638,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,140,3500,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.73036,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,1968,3500,all,logsf_mae,pair_pooled,side,0.423245,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,842,3500,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.748219,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,13,3500,all,logsf_mae,system_macro,side,0.503935,n_pairs=1968,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,11,3500,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.705917,n_pairs=842; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,12,250,category_class=An-An,logsf_mae,unit_macro,primary,0.834954,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,11,250,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.690972,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,178,250,category_class=An-An,logsf_mae,pair_pooled,side,1.00143,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,129,250,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.74031,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,6,250,category_class=An-An,logsf_mae,system_macro,side,0.722433,n_pairs=178,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,5,250,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.556883,n_pairs=129; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,14,190,category_class=An-Ln,logsf_mae,unit_macro,primary,1.40129,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,13,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,112,190,category_class=An-Ln,logsf_mae,pair_pooled,side,0.873433,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,92,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.673913,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,5,190,category_class=An-Ln,logsf_mae,system_macro,side,0.632127,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,4,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.628125,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,137,3060,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.387647,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key+state_a+state_b,116,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.759911,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,1678,3060,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.331863,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,row_pair,621,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.76087,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,logsf_mae,system_macro,side,0.367037,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.768367,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,exploratory,extractant_system_key+state_a+state_b,137,3060,all,logsf_mae,unit_macro,side,0.387647,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
V5PAIR__primary,V5-PAIR,primary,confirmation,B3i,,deterministic,exploratory,extractant_system_key+state_a+state_b,116,3060,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.759911,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,B3i
