arm,half,seed,v1_outer_fold_unit,n_rows,mae,mse,rmse,mean_error,unit_reading,unit
B3,selection,,,14,1.13155,1.54602,1.24339,-1.1137,exploratory: publication group (the as-run pre-seal V1 reading),pub_b8175dc3a1
B3,selection,,,208,1.01362,1.53796,1.24014,0.895785,exploratory: publication group (the as-run pre-seal V1 reading),pub_b92b9c1ebe
B3,selection,,,14,0.275621,0.163241,0.404031,0.0340051,exploratory: publication group (the as-run pre-seal V1 reading),pub_c07b8473b8
B3,selection,,,4,2.16576,6.81428,2.61042,-2.01295,exploratory: publication group (the as-run pre-seal V1 reading),pub_c649e663f3
B3,selection,,,31,0.313356,0.171301,0.413885,-0.0796684,exploratory: publication group (the as-run pre-seal V1 reading),pub_c929bc0daa
B3,selection,,,94,0.433973,0.797099,0.892804,0.176793,exploratory: publication group (the as-run pre-seal V1 reading),pub_cdc2243314
B3,selection,,,15,0.816334,1.30992,1.14452,-0.0843299,exploratory: publication group (the as-run pre-seal V1 reading),pub_d3c970567f
B3,selection,,,3,2.91255,8.87822,2.97963,-2.91255,exploratory: publication group (the as-run pre-seal V1 reading),pub_dc1c90a4de
B3,selection,,,1096,1.88232,5.63911,2.37468,-0.054341,exploratory: publication group (the as-run pre-seal V1 reading),pub_e287124c22
B3,selection,,,36,1.27255,3.60883,1.89969,-0.786686,exploratory: publication group (the as-run pre-seal V1 reading),pub_f5d1922154
B3,selection,,,5,1.63695,2.75269,1.65912,1.63695,exploratory: publication group (the as-run pre-seal V1 reading),pub_f6d85bdb79
B3,selection,,,3,0.168348,0.0353811,0.188099,-0.168348,exploratory: publication group (the as-run pre-seal V1 reading),pub_f926473989
B3,confirmation,,pub_007f4c9de0,35,0.402593,0.265408,0.515178,-0.251004,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_04794d6d09,642,1.35743,3.10367,1.76172,0.321446,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_0c3788daa5,33,0.368232,0.241602,0.49153,-0.224917,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_0fd6ab4e40,29,0.608271,0.492101,0.701499,0.575366,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_10aec04d23,67,0.504061,0.530449,0.72832,-0.0821082,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1605e436d7,154,1.59799,3.34818,1.8298,-1.3311,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1927dff570,20,1.48224,3.24968,1.80269,0.0736626,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1b7737c507,261,0.77514,1.25114,1.11855,-0.0912683,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1c1b558856,72,1.73874,4.42554,2.1037,-1.66846,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1d18e32c4e,101,0.836936,1.30316,1.14156,0.384834,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_1e6fec5c25,22,0.893174,1.29941,1.13992,0.695232,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_23f10a0918,269,1.19921,1.91628,1.3843,-0.925696,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_3e0f6bb1b5,28,1.33022,2.16075,1.46995,-1.19333,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_40c355ae86,24,1.30858,3.01564,1.73656,0.476173,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_457a2adba4,28,0.399043,0.244949,0.494923,-0.0656863,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_4f42448406,81,0.854154,1.19206,1.09182,-0.187624,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_515c63b970,90,1.63136,2.93827,1.71414,-1.63136,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_51c0693f9c,116,1.30551,2.90199,1.70352,1.08654,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_51ddfefa0c,96,1.65701,7.71038,2.77676,1.38046,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_56338b6e47,192,3.24169,12.6766,3.56042,3.01227,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_58ab6ca575,55,0.429952,0.336785,0.580332,0.314237,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_5a68dc5665,874,1.49236,3.40886,1.84631,0.501826,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_63013e43b6,48,1.09623,1.79647,1.34032,0.594499,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_691fc07992,75,2.22082,6.63429,2.57571,-2.20669,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_6a0ef8528c,164,1.9918,4.60307,2.14548,1.9918,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_86cd2c5ec0,36,1.20036,2.89755,1.70222,0.322725,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_9a95bb9836,110,0.648755,0.695519,0.833978,0.0807402,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_a49146c8fd,51,1.27347,2.47077,1.57187,-0.999324,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_a671b3a07d,140,0.860416,1.52093,1.23326,-0.386232,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_aed382b25f,36,0.983526,2.15123,1.46671,0.0831907,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_b048b54fa9,93,0.771662,1.37697,1.17344,0.186118,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_b62729e38f,53,0.829791,1.29651,1.13864,-0.467772,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_b9dfc468cd,136,1.35782,2.71401,1.64743,0.632279,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_bdb1564c49,134,0.948394,1.26673,1.12549,-0.742439,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_bef16e560c,48,0.602169,0.777193,0.881586,0.0821289,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_c8195b4ca7,216,1.14446,1.8899,1.37474,-0.766758,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_ca616a18dd,28,0.541223,0.387096,0.62217,-0.523004,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_ca7dd9b99d,303,0.933923,1.54136,1.24151,0.425065,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_cd72e4a7bb,135,1.01949,1.60792,1.26804,-0.216604,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_d59c40b453,37,0.808616,1.28631,1.13415,-0.380887,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_dfa96a5118,42,0.523856,0.557356,0.746563,0.223653,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_e4bbba9576,89,1.00712,2.06089,1.43558,-0.468553,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_e4dd361427,10,1.48044,3.4842,1.8666,0.185037,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,pub_e9799b75f3,56,0.304526,0.262964,0.5128,-0.208309,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B3,confirmation,,,35,0.402593,0.265408,0.515178,-0.251004,exploratory: publication group (the as-run pre-seal V1 reading),pub_007f4c9de0
B3,confirmation,,,642,1.35743,3.10367,1.76172,0.321446,exploratory: publication group (the as-run pre-seal V1 reading),pub_04794d6d09
B3,confirmation,,,33,0.368232,0.241602,0.49153,-0.224917,exploratory: publication group (the as-run pre-seal V1 reading),pub_0c3788daa5
B3,confirmation,,,29,0.608271,0.492101,0.701499,0.575366,exploratory: publication group (the as-run pre-seal V1 reading),pub_0fd6ab4e40
B3,confirmation,,,67,0.504061,0.530449,0.72832,-0.0821082,exploratory: publication group (the as-run pre-seal V1 reading),pub_10aec04d23
B3,confirmation,,,154,1.59799,3.34818,1.8298,-1.3311,exploratory: publication group (the as-run pre-seal V1 reading),pub_1605e436d7
B3,confirmation,,,20,1.48224,3.24968,1.80269,0.0736626,exploratory: publication group (the as-run pre-seal V1 reading),pub_1927dff570
B3,confirmation,,,261,0.77514,1.25114,1.11855,-0.0912683,exploratory: publication group (the as-run pre-seal V1 reading),pub_1b7737c507
B3,confirmation,,,72,1.73874,4.42554,2.1037,-1.66846,exploratory: publication group (the as-run pre-seal V1 reading),pub_1c1b558856
B3,confirmation,,,101,0.836936,1.30316,1.14156,0.384834,exploratory: publication group (the as-run pre-seal V1 reading),pub_1d18e32c4e
B3,confirmation,,,22,0.893174,1.29941,1.13992,0.695232,exploratory: publication group (the as-run pre-seal V1 reading),pub_1e6fec5c25
B3,confirmation,,,269,1.19921,1.91628,1.3843,-0.925696,exploratory: publication group (the as-run pre-seal V1 reading),pub_23f10a0918
B3,confirmation,,,28,1.33022,2.16075,1.46995,-1.19333,exploratory: publication group (the as-run pre-seal V1 reading),pub_3e0f6bb1b5
B3,confirmation,,,24,1.30858,3.01564,1.73656,0.476173,exploratory: publication group (the as-run pre-seal V1 reading),pub_40c355ae86
B3,confirmation,,,28,0.399043,0.244949,0.494923,-0.0656863,exploratory: publication group (the as-run pre-seal V1 reading),pub_457a2adba4
B3,confirmation,,,81,0.854154,1.19206,1.09182,-0.187624,exploratory: publication group (the as-run pre-seal V1 reading),pub_4f42448406
B3,confirmation,,,90,1.63136,2.93827,1.71414,-1.63136,exploratory: publication group (the as-run pre-seal V1 reading),pub_515c63b970
B3,confirmation,,,116,1.30551,2.90199,1.70352,1.08654,exploratory: publication group (the as-run pre-seal V1 reading),pub_51c0693f9c
B3,confirmation,,,96,1.65701,7.71038,2.77676,1.38046,exploratory: publication group (the as-run pre-seal V1 reading),pub_51ddfefa0c
B3,confirmation,,,192,3.24169,12.6766,3.56042,3.01227,exploratory: publication group (the as-run pre-seal V1 reading),pub_56338b6e47
B3,confirmation,,,55,0.429952,0.336785,0.580332,0.314237,exploratory: publication group (the as-run pre-seal V1 reading),pub_58ab6ca575
B3,confirmation,,,874,1.49236,3.40886,1.84631,0.501826,exploratory: publication group (the as-run pre-seal V1 reading),pub_5a68dc5665
B3,confirmation,,,48,1.09623,1.79647,1.34032,0.594499,exploratory: publication group (the as-run pre-seal V1 reading),pub_63013e43b6
B3,confirmation,,,75,2.22082,6.63429,2.57571,-2.20669,exploratory: publication group (the as-run pre-seal V1 reading),pub_691fc07992
B3,confirmation,,,164,1.9918,4.60307,2.14548,1.9918,exploratory: publication group (the as-run pre-seal V1 reading),pub_6a0ef8528c
B3,confirmation,,,36,1.20036,2.89755,1.70222,0.322725,exploratory: publication group (the as-run pre-seal V1 reading),pub_86cd2c5ec0
B3,confirmation,,,110,0.648755,0.695519,0.833978,0.0807402,exploratory: publication group (the as-run pre-seal V1 reading),pub_9a95bb9836
B3,confirmation,,,51,1.27347,2.47077,1.57187,-0.999324,exploratory: publication group (the as-run pre-seal V1 reading),pub_a49146c8fd
B3,confirmation,,,140,0.860416,1.52093,1.23326,-0.386232,exploratory: publication group (the as-run pre-seal V1 reading),pub_a671b3a07d
B3,confirmation,,,36,0.983526,2.15123,1.46671,0.0831907,exploratory: publication group (the as-run pre-seal V1 reading),pub_aed382b25f
B3,confirmation,,,93,0.771662,1.37697,1.17344,0.186118,exploratory: publication group (the as-run pre-seal V1 reading),pub_b048b54fa9
B3,confirmation,,,53,0.829791,1.29651,1.13864,-0.467772,exploratory: publication group (the as-run pre-seal V1 reading),pub_b62729e38f
B3,confirmation,,,136,1.35782,2.71401,1.64743,0.632279,exploratory: publication group (the as-run pre-seal V1 reading),pub_b9dfc468cd
B3,confirmation,,,134,0.948394,1.26673,1.12549,-0.742439,exploratory: publication group (the as-run pre-seal V1 reading),pub_bdb1564c49
B3,confirmation,,,48,0.602169,0.777193,0.881586,0.0821289,exploratory: publication group (the as-run pre-seal V1 reading),pub_bef16e560c
B3,confirmation,,,216,1.14446,1.8899,1.37474,-0.766758,exploratory: publication group (the as-run pre-seal V1 reading),pub_c8195b4ca7
B3,confirmation,,,28,0.541223,0.387096,0.62217,-0.523004,exploratory: publication group (the as-run pre-seal V1 reading),pub_ca616a18dd
B3,confirmation,,,303,0.933923,1.54136,1.24151,0.425065,exploratory: publication group (the as-run pre-seal V1 reading),pub_ca7dd9b99d
B3,confirmation,,,135,1.01949,1.60792,1.26804,-0.216604,exploratory: publication group (the as-run pre-seal V1 reading),pub_cd72e4a7bb
B3,confirmation,,,37,0.808616,1.28631,1.13415,-0.380887,exploratory: publication group (the as-run pre-seal V1 reading),pub_d59c40b453
B3,confirmation,,,42,0.523856,0.557356,0.746563,0.223653,exploratory: publication group (the as-run pre-seal V1 reading),pub_dfa96a5118
B3,confirmation,,,89,1.00712,2.06089,1.43558,-0.468553,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4bbba9576
B3,confirmation,,,10,1.48044,3.4842,1.8666,0.185037,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4dd361427
B3,confirmation,,,56,0.304526,0.262964,0.5128,-0.208309,exploratory: publication group (the as-run pre-seal V1 reading),pub_e9799b75f3
